# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.11                                                     
#!BT DATE                        04-NOV-2021_10:04:01_+0100                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      4                                                           
#!BT NTYPES                      1                                                           
#!BT ATOMSPERTYPE                4                                                           
#!BT NELEC                       2.000000E+00,2.000000E+00                                   
#!BT DX                   a0     5.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   no                                                          
#!BT BOOSTENERGY          Ry     0.000000E+00                                                
#!BT BOOSTKVEC                   0.000000E+00,0.000000E+00,0.000000E+00                      
#!BT EXCITATION                  laser_mono                                                  
#!BT EXCITMASK                   gauss                                                       
#!BT NLASER                      1                                                           
#!BT LASERFREQ            Ry     1.520014E-01                                                
#!BT LASERINT             W/cm^2 1.000000E+07                                                
#!BT LASEREFIELD          E_ry   2.387186E-05                                                
#!BT LASERPOLX                   0.000000E+00                                                
#!BT LASERPOLY                   0.000000E+00                                                
#!BT LASERPOLZ                   1.000000E+00                                                
#!BT LASERSTART           t_ry   0.000000E+00                                                
#!BT LASEREND             t_ry   2.067069E+02                                                
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        atomgroups1                                                 
#!BT NAREAS                      2                                                           
#!BT AREA                        2                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -2.264660E+01,-8.254905E-14,6.617287E-13                    
#time                 |           x          |           y          |           z          |
 1.962681699153251E+03  6.410626056663205E-07 -2.131456370879361E-04 -1.190140794175946E-03
 1.962888406019934E+03  5.597759802355995E-07 -2.208520487624717E-04 -1.194533919427625E-03
 1.963095112886617E+03  4.752174973532419E-07 -2.284434667436266E-04 -1.198022561358538E-03
 1.963301819753299E+03  3.877349961101118E-07 -2.359082449407169E-04 -1.200591748380269E-03
 1.963508526619982E+03  2.976842381485767E-07 -2.432347094934488E-04 -1.202227026427585E-03
 1.963715233486665E+03  2.054376224691623E-07 -2.504113855342463E-04 -1.202914819987391E-03
 1.963921940353348E+03  1.113718468559455E-07 -2.574267455132494E-04 -1.202641713555842E-03
 1.964128647220031E+03  1.587440578987298E-08 -2.642693108551528E-04 -1.201395098723164E-03
 1.964335354086713E+03 -8.066136913953414E-08 -2.709278573535079E-04 -1.199163165761587E-03
 1.964542060953396E+03 -1.778411728992069E-07 -2.773911101028651E-04 -1.195934400303201E-03
 1.964748767820079E+03 -2.752642700443175E-07 -2.836479299831145E-04 -1.191698213658123E-03
 1.964955474686762E+03 -3.725339432492092E-07 -2.896874817367923E-04 -1.186444828331435E-03
 1.965162181553445E+03 -4.692518551507874E-07 -2.954988438797672E-04 -1.180164839050753E-03
 1.965368888420127E+03 -5.650219812025625E-07 -3.010714261805225E-04 -1.172849992190136E-03
 1.965575595286810E+03 -6.594550967520263E-07 -3.063948747601197E-04 -1.164492769533927E-03
 1.965782302153493E+03 -7.521634088902829E-07 -3.114588451703316E-04 -1.155086196428307E-03
 1.965989009020176E+03 -8.427695838975069E-07 -3.162534295775797E-04 -1.144624600888965E-03
 1.966195715886859E+03 -9.309037487525984E-07 -3.207688683543826E-04 -1.133102909041356E-03
 1.966402422753541E+03 -1.016205267490022E-06 -3.249955728555851E-04 -1.120516848797962E-03
 1.966609129620224E+03 -1.098330056237273E-06 -3.289243948890474E-04 -1.106863542382900E-03
 1.966815836486907E+03 -1.176942056702046E-06 -3.325463390872331E-04 -1.092140584914291E-03
 1.967022543353590E+03 -1.251725272766180E-06 -3.358526948099477E-04 -1.076346721043493E-03
 1.967229250220273E+03 -1.322376640189304E-06 -3.388351645551233E-04 -1.059481960703637E-03
 1.967435957086956E+03 -1.388609611296943E-06 -3.414856560880158E-04 -1.041546802479741E-03
 1.967642663953638E+03 -1.450158979565686E-06 -3.437964207373809E-04 -1.022543220120597E-03
 1.967849370820321E+03 -1.506773347870194E-06 -3.457601544579904E-04 -1.002474233040245E-03
 1.968056077687004E+03 -1.558227193498851E-06 -3.473697921653307E-04 -9.813435718745431E-04
 1.968262784553687E+03 -1.604310885028326E-06 -3.486186487568467E-04 -9.591565004583102E-04
 1.968469491420369E+03 -1.644841091774651E-06 -3.495005220941443E-04 -9.359192034764260E-04
 1.968676198287052E+03 -1.679656747910485E-06 -3.500094300175943E-04 -9.116387863884786E-04
 1.968882905153735E+03 -1.708619794982269E-06 -3.501398921513847E-04 -8.863239665897591E-04
 1.969089612020418E+03 -1.731619487799207E-06 -3.498868488602822E-04 -8.599842193710915E-04
 1.969296318887101E+03 -1.748565988890505E-06 -3.492455096421181E-04 -8.326302038550224E-04
 1.969503025753784E+03 -1.759395889422422E-06 -3.482116189004346E-04 -8.042740173684155E-04
 1.969709732620466E+03 -1.764073026322421E-06 -3.467813493580253E-04 -7.749286480424940E-04
 1.969916439487149E+03 -1.762582908071408E-06 -3.449512317262872E-04 -7.446084483843629E-04
 1.970123146353832E+03 -1.754939283671320E-06 -3.427183455398518E-04 -7.133291293678928E-04
 1.970329853220515E+03 -1.741175385205906E-06 -3.400801307379126E-04 -6.811071382091297E-04
 1.970536560087198E+03 -1.721353051209462E-06 -3.370344698976380E-04 -6.479605489891787E-04
 1.970743266953880E+03 -1.695560342795943E-06 -3.335797872034775E-04 -6.139086711619113E-04
 1.970949973820563E+03 -1.663903880455564E-06 -3.297148923371004E-04 -5.789716206930949E-04
 1.971156680687246E+03 -1.626523761899534E-06 -3.254390577321260E-04 -5.431713110570842E-04
 1.971363387553929E+03 -1.583575443220298E-06 -3.207521067944629E-04 -5.065305852117757E-04
 1.971570094420612E+03 -1.535239835703806E-06 -3.156542199516618E-04 -4.690732524202454E-04
 1.971776801287294E+03 -1.481723344909369E-06 -3.101461115339911E-04 -4.308249901479241E-04
 1.971983508153977E+03 -1.423245148401975E-06 -3.042290683806526E-04 -3.918121496025837E-04
 1.972190215020660E+03 -1.360051570031828E-06 -2.979047039053324E-04 -3.520623493645565E-04
 1.972396921887343E+03 -1.292402625807654E-06 -2.911752362580883E-04 -3.116048184884330E-04
 1.972603628754026E+03 -1.220578639049563E-06 -2.840433953992945E-04 -2.704693407135698E-04
 1.972810335620708E+03 -1.144878353898093E-06 -2.765122449747414E-04 -2.286871959687304E-04
 1.973017042487391E+03 -1.065615506945505E-06 -2.685855323765661E-04 -1.862909705121293E-04
 1.973223749354074E+03 -9.831206497779021E-07 -2.602674449083882E-04 -1.433139000398147E-04
 1.973430456220757E+03 -8.977341536819949E-07 -2.515625707502216E-04 -9.979073366074364E-05
 1.973637163087440E+03 -8.098106896170520E-07 -2.424761807729405E-04 -5.575724837919415E-05
 1.973843869954123E+03 -7.197104245904029E-07 -2.330139081839066E-04 -1.124987496024771E-05
 1.974050576820805E+03 -6.278036366325068E-07 -2.231818724396222E-04  3.369344119544996E-05
 1.974257283687488E+03 -5.344691729192164E-07 -2.129868318738084E-04  7.903398943635945E-05
 1.974463990554171E+03 -4.400866835396755E-07 -2.024358848368016E-04  1.247323638468635E-04
 1.974670697420854E+03 -3.450476313560102E-07 -1.915366656999824E-04  1.707476844280274E-04
 1.974877404287537E+03 -2.497408466695106E-07 -1.802973562467971E-04  2.170387376000951E-04
 1.975084111154219E+03 -1.545563819149720E-07 -1.687265000365602E-04  2.635633911457986E-04
 1.975290818020902E+03 -5.988881923713052E-08 -1.568331751595891E-04  3.102783193066986E-04
 1.975497524887585E+03  3.388007741023102E-08 -1.446270092519622E-04  3.571400810425246E-04
 1.975704231754268E+03  1.263643518711888E-07 -1.321179351448553E-04  4.041041671484097E-04
 1.975910938620951E+03  2.171873418888026E-07 -1.193164632348669E-04  4.511253065559543E-04
 1.976117645487633E+03  3.059831925611434E-07 -1.062335916463293E-04  4.981581660607669E-04
 1.976324352354316E+03  3.923856937149139E-07 -9.288056166506048E-05  5.451563140373658E-04
 1.976531059220999E+03  4.760487328780982E-07 -7.926926390245069E-05  5.920730422329305E-04
 1.976737766087682E+03  5.566307059723385E-07 -6.541194155426827E-05  6.388614320528284E-04
 1.976944472954365E+03  6.338054809873483E-07 -5.132111517588974E-05  6.854736937440141E-04
 1.977151179821047E+03  7.072640819671960E-07 -3.700995526477581E-05  7.318620895541191E-04
 1.977357886687730E+03  7.767083793908114E-07 -2.249180784741772E-05  7.779785969867786E-04
 1.977564593554413E+03  8.418620396355436E-07 -7.780438226724895E-06  8.237745798765452E-04
 1.977771300421096E+03  9.024620695186059E-07  7.109883916470998E-06  8.692016931839773E-04
 1.977978007287779E+03  9.582673179409085E-07  2.216474330646547E-05  9.142112746856404E-04
 1.978184714154462E+03  1.009053786305003E-06  3.736927593980502E-05  9.587543744066306E-04
 1.978391421021144E+03  1.054618959273057E-06  5.270823939384891E-05  1.002782476603910E-03
 1.978598127887827E+03  1.094783723232240E-06  6.816623586651241E-05  1.046246736152432E-03
 1.978804834754510E+03  1.129387275256022E-06  8.372746544549605E-05  1.089098378525762E-03
 1.979011541621193E+03  1.158297123993179E-06  9.937580681511185E-05  1.131289148706486E-03
 1.979218248487875E+03  1.181400449468128E-06  1.150950277518701E-04  1.172770494846294E-03
 1.979424955354558E+03  1.198608245545074E-06  1.308685125633388E-04  1.213494375865391E-03
 1.979631662221241E+03  1.209860734263657E-06  1.466793936679620E-04  1.253413248269401E-03
 1.979838369087924E+03  1.215114945551932E-06  1.625107461716728E-04  1.292479417239306E-03
 1.980045075954607E+03  1.214360001000614E-06  1.783452320917493E-04  1.330646119747678E-03
 1.980251782821289E+03  1.207607947861788E-06  1.941654069389922E-04  1.367866962053090E-03
 1.980458489687972E+03  1.194891339650894E-06  2.099537933747380E-04  1.404095790350451E-03
 1.980665196554655E+03  1.176275738146160E-06  2.256924761461218E-04  1.439287609266478E-03
 1.980871903421338E+03  1.151840233859502E-06  2.413636500004083E-04  1.473397720777471E-03
 1.981078610288021E+03  1.121694456429623E-06  2.569493694130226E-04  1.506382148698672E-03
 1.981285317154704E+03  1.085968836633810E-06  2.724313839826900E-04  1.538198127129205E-03
 1.981492024021386E+03  1.044813924266919E-06  2.877916781232370E-04  1.568803292812782E-03
 1.981698730888069E+03  9.984093125581239E-07  3.030119961607888E-04  1.598156442622132E-03
 1.981905437754752E+03  9.469491715208278E-07  3.180740040583920E-04  1.626217551099714E-03
 1.982112144621435E+03  8.906548885079246E-07  3.329595701898664E-04  1.652947216313805E-03
 1.982318851488118E+03  8.297635076814913E-07  3.476503727925862E-04  1.678307511147055E-03
 1.982525558354800E+03  7.645317481319580E-07  3.621281629228651E-04  1.702261679797474E-03
 1.982732265221483E+03  6.952353714950732E-07  3.763748700791739E-04  1.724773835748085E-03
 1.982938972088166E+03  6.221625987734569E-07  3.903723299335007E-04  1.745809815589316E-03
 1.983145678954849E+03  5.456220755206687E-07  4.041025147188083E-04  1.765336547314788E-03
 1.983352385821532E+03  4.659326577893808E-07  4.175476459793067E-04  1.783322130926856E-03
 1.983559092688214E+03  3.834270678737539E-07  4.306898728365558E-04  1.799736549465535E-03
 1.983765799554897E+03  2.984518836512962E-07  4.435116089269534E-04  1.814550839643649E-03
 1.983972506421580E+03  2.113574453233014E-07  4.559955596605714E-04  1.827737528518437E-03
 1.984179213288263E+03  1.225079735434065E-07  4.681243604722826E-04  1.839271083145100E-03
 1.984385920154946E+03  3.227063771760186E-08  4.798811087717277E-04  1.849126967187542E-03
 1.984592627021628E+03 -5.898322896769059E-08  4.912491519388349E-04  1.857282599852446E-03
 1.984799333888311E+03 -1.508729674526421E-07  5.022118520291350E-04  1.863717134641068E-03
 1.985006040754994E+03 -2.430233116967884E-07  5.127532228574263E-04  1.868410925056130E-03
 1.985212747621677E+03 -3.350506361243788E-07  5.228573731539252E-04  1.871346493167761E-03
 1.985419454488360E+03 -4.265770634503951E-07  5.325086577332845E-04  1.872507921953118E-03
 1.985626161355043E+03 -5.172268835451632E-07  5.416921092138325E-04  1.871880799804074E-03
 1.985832868221725E+03 -6.066255053838177E-07  5.503928123237086E-04  1.869453009279745E-03
 1.986039575088408E+03 -6.944094472771667E-07  5.585963481254081E-04  1.865213844771846E-03
 1.986246281955091E+03 -7.802146910762531E-07  5.662888547115799E-04  1.859154376001876E-03
 1.986452988821774E+03 -8.636918167326257E-07  5.734566477588616E-04  1.851267967882186E-03
 1.986659695688457E+03 -9.444966053706594E-07  5.800866504868172E-04  1.841549354622386E-03
 1.986866402555139E+03 -1.022297471564571E-06  5.861663403792089E-04  1.829995429930234E-03
 1.987073109421822E+03 -1.096777410225513E-06  5.916834455019551E-04  1.816605073327838E-03
 1.987279816288505E+03 -1.167628358444972E-06  5.966263681231623E-04  1.801378674803137E-03
 1.987486523155188E+03 -1.234564887653278E-06  6.009841009199342E-04  1.784318875185891E-03
 1.987693230021870E+03 -1.297314131676330E-06  6.047459227271456E-04  1.765430237796873E-03
 1.987899936888553E+03 -1.355619716036927E-06  6.079019224611090E-04  1.744718885048356E-03
 1.988106643755236E+03 -1.409249346551178E-06  6.104427681651974E-04  1.722193339680758E-03
 1.988313350621919E+03 -1.457981383623519E-06  6.123594709990687E-04  1.697863865530951E-03
 1.988520057488602E+03 -1.501617919785758E-06  6.136439871302886E-04  1.671742311027065E-03
 1.988726764355285E+03 -1.539987319887359E-06  6.142888092370263E-04  1.643843270734064E-03
 1.988933471221967E+03 -1.572929267723566E-06  6.142868439223965E-04  1.614182538695579E-03
 1.989140178088650E+03 -1.600316654304379E-06  6.136320839034603E-04  1.582777976176728E-03
 1.989346884955333E+03 -1.622038752202570E-06  6.123188390927402E-04  1.549649785075783E-03
 1.989553591822016E+03 -1.638010761695341E-06  6.103421894603638E-04  1.514819490914885E-03
 1.989760298688699E+03 -1.648173725499191E-06  6.076981888230349E-04  1.478310863255450E-03
 1.989967005555381E+03 -1.652487370051858E-06  6.043831709023411E-04  1.440149585863288E-03
 1.990173712422064E+03 -1.650942216713247E-06  6.003945024231019E-04  1.400362806538546E-03
 1.990380419288747E+03 -1.643548159790953E-06  5.957303227957652E-04  1.358979944524699E-03
 1.990587126155430E+03 -1.630343415826019E-06  5.903892382447400E-04  1.316032082980305E-03
 1.990793833022113E+03 -1.611386423405747E-06  5.843709102285419E-04  1.271551835845572E-03
 1.991000539888795E+03 -1.586759918126290E-06  5.776756808580466E-04  1.225573934988878E-03
 1.991207246755478E+03 -1.556571678662522E-06  5.703045116564891E-04  1.178134622939200E-03
 1.991413953622161E+03 -1.520946259603306E-06  5.622594168030599E-04  1.129271742553472E-03
 1.991620660488844E+03 -1.480039372836472E-06  5.535431236319433E-04  1.079025155160422E-03
 1.991827367355527E+03 -1.434021257296081E-06  5.441589986492918E-04  1.027436028340920E-03
 1.992034074222209E+03 -1.383085006523288E-06  5.341114877747869E-04  9.745469975014798E-04
 1.992240781088892E+03 -1.327451300880966E-06  5.234057626131754E-04  9.204028398079774E-04
 1.992447487955575E+03 -1.267350246081378E-06  5.120477079673513E-04  8.650494320614726E-04
 1.992654194822258E+03 -1.203036944730229E-06  5.000443125071780E-04  8.085340952902860E-04
 1.992860901688941E+03 -1.134779960665355E-06  4.874030571429929E-04  7.509058446807594E-04
 1.993067608555624E+03 -1.062859716682851E-06  4.741323177169436E-04  6.922146600503200E-04
 1.993274315422306E+03 -9.875814193094357E-07  4.602415722789313E-04  6.325122410290592E-04
 1.993481022288989E+03 -9.092535506738386E-07  4.457406276842368E-04  5.718514885438773E-04
 1.993687729155672E+03 -8.282039019036347E-07  4.306404237417397E-04  5.102862752229633E-04
 1.993894436022355E+03 -7.447727519149794E-07  4.149527389074409E-04  4.478720946997501E-04
 1.994101142889038E+03 -6.593033745616594E-07  3.986897406316000E-04  3.846652599576896E-04
 1.994307849755720E+03 -5.721562281735260E-07  3.818647680962083E-04  3.207230340529777E-04
 1.994514556622403E+03 -4.836911493555363E-07  3.644917953984913E-04  2.561042225937106E-04
 1.994721263489086E+03 -3.942771833465031E-07  3.465853335995780E-04  1.908681098592392E-04
 1.994927970355769E+03 -3.042854110901771E-07  3.281610192964201E-04  1.250751145368605E-04
 1.995134677222452E+03 -2.140891020019353E-07  3.092348921930764E-04  5.878654225166449E-05
 1.995341384089134E+03 -1.240642824029692E-07  2.898237018413908E-04 -7.935789446871328E-06
 1.995548090955817E+03 -3.458236719211527E-08  2.699451660050320E-04 -7.502907286104631E-05
 1.995754797822500E+03  5.398132074674322E-08  2.496174115473439E-04 -1.424298327337909E-04
 1.995961504689183E+03  1.412624364149906E-07  2.288592686585925E-04 -2.100741960348839E-04
 1.996168211555866E+03  2.268972316699092E-07  2.076904615079199E-04 -2.778974879079838E-04
 1.996374918422548E+03  3.105277599502188E-07  1.861310076214059E-04 -3.458346339273183E-04
 1.996581625289231E+03  3.918102073896534E-07  1.642016742128778E-04 -4.138202588469233E-04
 1.996788332155914E+03  4.704003515598743E-07  1.419240058810687E-04 -4.817884110764169E-04
 1.996995039022597E+03  5.459718863676244E-07  1.193197151252566E-04 -5.496729321070986E-04
 1.997201745889280E+03  6.182102794127786E-07  9.641141026914594E-05 -6.174074668706713E-04
 1.997408452755963E+03  6.868085087319287E-07  7.322218493359518E-05 -6.849253397365309E-04
 1.997615159622645E+03  7.514872031322284E-07  4.977527103814413E-05 -7.521599690776000E-04
 1.997821866489328E+03  8.119729528743846E-07  2.609489286497177E-05 -8.190446033895072E-04
 1.998028573356011E+03  8.680147658424175E-07  2.205410947029869E-06 -8.855124085336532E-04
 1.998235280222694E+03  9.193833321319289E-07 -2.186848748188453E-05 -9.514968476476194E-04
 1.998441987089376E+03  9.658591721972698E-07 -4.610133173476707E-05 -1.016931389958444E-03
 1.998648693956059E+03  1.007253079166048E-06 -7.046767842304646E-05 -1.081749621662109E-03
 1.998855400822742E+03  1.043388742516527E-06 -9.494164280723639E-05 -1.145885669636420E-03
 1.999062107689425E+03  1.074114749144428E-06 -1.194968048723005E-04 -1.209273719157526E-03
 1.999268814556108E+03  1.099303151619324E-06 -1.441068287643562E-04 -1.271848431429629E-03
 1.999475521422791E+03  1.118845251113498E-06 -1.687448991554593E-04 -1.333545066560069E-03
 1.999682228289473E+03  1.132661683556080E-06 -1.933839314627359E-04 -1.394299193419595E-03
 1.999888935156156E+03  1.140690343959250E-06 -2.179969041787418E-04 -1.454047104609835E-03
 2.000095642022839E+03  1.142899350270454E-06 -2.425564246129589E-04 -1.512725804857544E-03
 2.000302348889522E+03  1.139277067352396E-06 -2.670349579830139E-04 -1.570272798322375E-03
 2.000509055756205E+03  1.129835297319914E-06 -2.914051434009866E-04 -1.626626571968493E-03
 2.000715762622887E+03  1.114615006514441E-06 -3.156392895007079E-04 -1.681726406204677E-03
 2.000922469489570E+03  1.093672256757827E-06 -3.397097606952093E-04 -1.735512352470600E-03
 2.001129176356253E+03  1.067094654416678E-06 -3.635891815580513E-04 -1.787925620044395E-03
 2.001335883222936E+03  1.034989040249457E-06 -3.872497973971258E-04 -1.838908270139474E-03
 2.001542590089619E+03  9.974819086266962E-07 -4.106642437338761E-04 -1.888403424381188E-03
 2.001749296956301E+03  9.547305701573805E-07 -4.338052980505559E-04 -1.936355470875609E-03
 2.001956003822984E+03  9.069031854380682E-07 -4.566454941871087E-04 -1.982709766202272E-03
 2.002162710689667E+03  8.541966565189796E-07 -4.791580164878992E-04 -2.027413011317173E-03
 2.002369417556350E+03  7.968269315483667E-07 -5.013159856874036E-04 -2.070413204454556E-03
 2.002576124423033E+03  7.350240451842183E-07 -5.230926169792337E-04 -2.111659497032496E-03
 2.002782831289715E+03  6.690463969505345E-07 -5.444617912182918E-04 -2.151102577864794E-03
 2.002989538156398E+03  5.991594136389722E-07 -5.653972584472075E-04 -2.188694463387163E-03
 2.003196245023081E+03  5.256518811336264E-07 -5.858732422693301E-04 -2.224388636676295E-03
 2.003402951889764E+03  4.488241103217661E-07 -6.058644704496347E-04 -2.258140176089613E-03
 2.003609658756447E+03  3.689873260270815E-07 -6.253457115509611E-04 -2.289905663690822E-03
 2.003816365623130E+03  2.864715575867649E-07 -6.442923761005724E-04 -2.319643322105165E-03
 2.004023072489812E+03  2.016088345158096E-07 -6.626803053001493E-04 -2.347313079879428E-03
 2.004229779356495E+03  1.147506658583097E-07 -6.804856077725403E-04 -2.372876546164175E-03
 2.004436486223178E+03  2.625108663778519E-08 -6.976850950368418E-04 -2.396297163107709E-03
 2.004643193089861E+03 -6.352803794129613E-08 -7.142560859128811E-04 -2.417540190396672E-03
 2.004849899956544E+03 -1.542137937349253E-07 -7.301762740206733E-04 -2.436572709769162E-03
 2.005056606823226E+03 -2.454401339946344E-07 -7.454241656945315E-04 -2.453363770681079E-03
 2.005263313689909E+03 -3.368287622151911E-07 -7.599788483113238E-04 -2.467884422139586E-03
