# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.10                                                     
#!BT DATE                        06-OCT-2021_17:28:04_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      58                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                28,2,4,22,2                                                 
#!BT NELEC                       9.000000E+01,9.000000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   7.071068E-01,7.071068E-01,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 4.689004E-02,-3.801881E-01,-2.442345E-02                    
#time                 |           x          |           y          |           z          |
 1.538932622453497E+03  3.143852453727503E-04 -8.285678497477189E-06  1.415867358904276E-04
 1.539139329320180E+03  2.975463922340604E-04 -1.479997720488235E-05  1.554547704319155E-04
 1.539346036186863E+03  2.819204740551057E-04 -2.109324753007957E-05  1.625006670086734E-04
 1.539552743053545E+03  2.680586072069668E-04 -2.630050465740608E-05  1.616269866476922E-04
 1.539759449920228E+03  2.561956059443718E-04 -2.968505075334749E-05  1.526676878636848E-04
 1.539966156786911E+03  2.464545414955222E-04 -3.051780254298420E-05  1.363080736138597E-04
 1.540172863653594E+03  2.394203457688968E-04 -2.773983008425018E-05  1.138121145139274E-04
 1.540379570520277E+03  2.362318278501738E-04 -2.039378304036221E-05  8.732272522142537E-05
 1.540586277386959E+03  2.370164709925016E-04 -8.761276066249213E-06  5.894627829304555E-05
 1.540792984253642E+03  2.402670801719894E-04  4.824205026621176E-06  3.016621567505581E-05
 1.540999691120325E+03  2.441512546252494E-04  1.737359704123698E-05  2.741330297709871E-06
 1.541206397987008E+03  2.474476946127332E-04  2.686961751829919E-05 -2.116068128751869E-05
 1.541413104853691E+03  2.491225445739390E-04  3.236207619089493E-05 -3.950349854104154E-05
 1.541619811720373E+03  2.480920862172817E-04  3.410647104901132E-05 -5.123476004085387E-05
 1.541826518587056E+03  2.438385041820049E-04  3.321436603259675E-05 -5.650509173715443E-05
 1.542033225453739E+03  2.365200540619672E-04  3.116439153649786E-05 -5.634534259736645E-05
 1.542239932320422E+03  2.265027361555705E-04  2.870692207018744E-05 -5.209922484156887E-05
 1.542446639187105E+03  2.144449351819608E-04  2.523372413004710E-05 -4.508875206009344E-05
 1.542653346053787E+03  2.013519972908079E-04  1.956078307696618E-05 -3.688602848081132E-05
 1.542860052920470E+03  1.881399840010373E-04  1.109506686552963E-05 -2.923010677282484E-05
 1.543066759787153E+03  1.755263216764585E-04  3.002922863148960E-07 -2.400940437863666E-05
 1.543273466653836E+03  1.634561841735854E-04 -1.184616517418968E-05 -2.223420436234594E-05
 1.543480173520519E+03  1.510565462290864E-04 -2.388401105246629E-05 -2.339329543904131E-05
 1.543686880387201E+03  1.380347916407551E-04 -3.408462440557258E-05 -2.637034344216138E-05
 1.543893587253884E+03  1.244149626701968E-04 -4.147364546946974E-05 -3.011863469954551E-05
 1.544100294120567E+03  1.097031114791341E-04 -4.566740411032777E-05 -3.409617819764496E-05
 1.544307000987250E+03  9.371003783756326E-05 -4.612505014595092E-05 -3.816476044043310E-05
 1.544513707853933E+03  7.635786492923846E-05 -4.301984618126919E-05 -4.238863149129066E-05
 1.544720414720616E+03  5.751978141839420E-05 -3.768976068913021E-05 -4.720486686912370E-05
 1.544927121587298E+03  3.759896321026829E-05 -3.154619950496151E-05 -5.296682115980833E-05
 1.545133828453981E+03  1.715257487853311E-05 -2.580852912514864E-05 -5.980157687597923E-05
 1.545340535320664E+03 -3.230397048949174E-06 -2.161291709512625E-05 -6.765265610553933E-05
 1.545547242187347E+03 -2.299542886230466E-05 -1.970991669009159E-05 -7.637466678616506E-05
 1.545753949054030E+03 -4.171330999715867E-05 -2.014293186297644E-05 -8.566223469346976E-05
 1.545960655920712E+03 -5.906481848804573E-05 -2.191451591376792E-05 -9.462926715017930E-05
 1.546167362787395E+03 -7.479335860812591E-05 -2.347996005830355E-05 -1.024207594223919E-04
 1.546374069654078E+03 -8.823978224289236E-05 -2.309334002825736E-05 -1.084107806036613E-04
 1.546580776520761E+03 -9.837459050503899E-05 -1.930199599797788E-05 -1.120717633888678E-04
 1.546787483387444E+03 -1.043913520487952E-04 -1.176786540368902E-05 -1.133920039861382E-04
 1.546994190254126E+03 -1.060315637635423E-04 -1.204113686092967E-06 -1.125614165715348E-04
 1.547200897120809E+03 -1.041500890215860E-04  1.066714549929904E-05 -1.096109164379945E-04
 1.547407603987492E+03 -1.009830381769050E-04  2.148439116750334E-05 -1.047077174890498E-04
 1.547614310854175E+03 -9.895714716883636E-05  2.897526224493463E-05 -9.811152292339004E-05
 1.547821017720858E+03 -1.000088068304969E-04  3.132632927788093E-05 -8.992846581901137E-05
 1.548027724587540E+03 -1.052015815888249E-04  2.806182668468882E-05 -8.002719524197177E-05
 1.548234431454223E+03 -1.141203843762831E-04  2.069771680873744E-05 -6.813346489261199E-05
 1.548441138320906E+03 -1.257135950541305E-04  1.155550708986652E-05 -5.431662456412134E-05
 1.548647845187589E+03 -1.387812548708997E-04  2.530392411381754E-06 -3.939910416866227E-05
 1.548854552054272E+03 -1.520592476219398E-04 -4.863520065789828E-06 -2.465380567004405E-05
 1.549061258920955E+03 -1.647563531109453E-04 -9.954791547861497E-06 -1.102881196727093E-05
 1.549267965787637E+03 -1.763904674915856E-04 -1.293677676955651E-05  4.535387994053508E-07
 1.549474672654320E+03 -1.861584095336904E-04 -1.411590090349968E-05  8.924017818608132E-06
 1.549681379521003E+03 -1.933058803096216E-04 -1.379960863079344E-05  1.442066297571709E-05
 1.549888086387686E+03 -1.977906803111232E-04 -1.229385189244203E-05  1.733153887472846E-05
 1.550094793254369E+03 -2.002897787890257E-04 -9.582598516078011E-06  1.801664670923742E-05
 1.550301500121051E+03 -2.019147451030531E-04 -5.276479383475863E-06  1.676773864857373E-05
 1.550508206987734E+03 -2.034462402905821E-04  6.644186801296748E-07  1.370228584365862E-05
 1.550714913854417E+03 -2.045884593930847E-04  7.436233702751149E-06  9.041860520232758E-06
 1.550921620721100E+03 -2.045513646312530E-04  1.348918759852547E-05  3.349417505970481E-06
 1.551128327587782E+03 -2.028832262319299E-04  1.719512172726478E-05 -2.375716592988714E-06
 1.551335034454465E+03 -1.999066108716793E-04  1.809734079832870E-05 -6.534536588848755E-06
 1.551541741321148E+03 -1.963317447615312E-04  1.685770803294684E-05 -7.447265921854684E-06
 1.551748448187831E+03 -1.924274122025171E-04  1.411530841027853E-05 -4.479599677281731E-06
 1.551955155054514E+03 -1.879267765861475E-04  1.025607557209041E-05  1.824226854806738E-06
 1.552161861921197E+03 -1.817506921760331E-04  6.118312124658853E-06  1.064779155092455E-05
 1.552368568787879E+03 -1.726916928061831E-04  3.025932239275608E-06  2.144137126893278E-05
 1.552575275654562E+03 -1.607183141347640E-04  2.039094397332519E-06  3.397136604589915E-05
 1.552781982521245E+03 -1.471946518324316E-04  3.497237927030383E-06  4.778625477504586E-05
 1.552988689387928E+03 -1.340784880761725E-04  7.480160707173944E-06  6.193367955983561E-05
 1.553195396254611E+03 -1.224985156601105E-04  1.419135462671361E-05  7.522973727818946E-05
 1.553402103121294E+03 -1.123644226726922E-04  2.339009643925749E-05  8.635561208845607E-05
 1.553608809987976E+03 -1.033320622471495E-04  3.374166994168926E-05  9.414155282797335E-05
 1.553815516854659E+03 -9.497453799917066E-05  4.281992326865547E-05  9.799222457022860E-05
 1.554022223721342E+03 -8.650500875041073E-05  4.832806558824343E-05  9.805081217338640E-05
 1.554228930588025E+03 -7.725448238322941E-05  4.910873703023455E-05  9.435051050077359E-05
 1.554435637454707E+03 -6.678483225385640E-05  4.511161402354080E-05  8.640595078356419E-05
 1.554642344321390E+03 -5.437464145092996E-05  3.721277009649526E-05  7.405569635246523E-05
 1.554849051188073E+03 -4.011430620353557E-05  2.642821214038360E-05  5.806419702600318E-05
 1.555055758054756E+03 -2.537940319887605E-05  1.356038379962676E-05  4.024364020311852E-05
 1.555262464921439E+03 -1.124536183570030E-05  5.690631127430734E-08  2.300549351242839E-05
 1.555469171788121E+03  1.416298431818064E-06 -1.213965628871216E-05  8.647363553330317E-06
 1.555675878654804E+03  1.140645777439331E-05 -2.171537007372715E-05 -1.536870578307259E-06
 1.555882585521487E+03  1.783100459588904E-05 -2.831535936548280E-05 -7.583587252866369E-06
 1.556089292388170E+03  1.991187284759027E-05 -3.263102303668886E-05 -9.854807700295648E-06
 1.556295999254853E+03  1.677277100292640E-05 -3.601134567049469E-05 -8.514707587194831E-06
 1.556502706121536E+03  7.885102401065935E-06 -3.896059415037234E-05 -4.008257092093931E-06
 1.556709412988218E+03 -6.335242801518148E-06 -4.006252113269992E-05  2.903049386895895E-06
 1.556916119854901E+03 -2.415246085018391E-05 -3.710551060287504E-05  1.139212538024334E-05
 1.557122826721584E+03 -4.262428694817161E-05 -2.891999637566478E-05  2.057818675334222E-05
 1.557329533588267E+03 -5.852165607992538E-05 -1.601463904471467E-05  2.977340320459154E-05
 1.557536240454950E+03 -6.984143096253059E-05 -7.362504362284916E-07  3.872659721071425E-05
 1.557742947321632E+03 -7.615683246903204E-05  1.364122635644227E-05  4.701372282579080E-05
 1.557949654188315E+03 -7.785375523187282E-05  2.428021536210467E-05  5.349796804916471E-05
 1.558156361054998E+03 -7.541231578886420E-05  2.877465673373214E-05  5.666217450780650E-05
 1.558363067921681E+03 -6.931589961392537E-05  2.573967579250214E-05  5.547305729552282E-05
 1.558569774788363E+03 -6.010163418917330E-05  1.574889027156079E-05  4.969661852478185E-05
 1.558776481655046E+03 -4.816370482355059E-05  1.429512281769796E-06  3.972745485388701E-05
 1.558983188521729E+03 -3.406886861294367E-05 -1.350134287181337E-05  2.670517187599794E-05
 1.559189895388412E+03 -1.846140301346028E-05 -2.558831026422403E-05  1.249205953333249E-05
 1.559396602255095E+03 -1.813564847324978E-06 -3.227041810938136E-05 -1.155541533615773E-06
 1.559603309121778E+03  1.512365632164864E-05 -3.303596272374865E-05 -1.325093480921899E-05
 1.559810015988460E+03  3.168951975341533E-05 -2.920159695096736E-05 -2.332283941741675E-05
 1.560016722855143E+03  4.785346151688075E-05 -2.246350117363072E-05 -3.143677447058069E-05
 1.560223429721826E+03  6.358056085779135E-05 -1.479283950567289E-05 -3.765246262822999E-05
 1.560430136588509E+03  7.838386443320688E-05 -7.901239975793839E-06 -4.153476767309455E-05
 1.560636843455192E+03  9.163724687401981E-05 -2.737512036943279E-06 -4.326959510074155E-05
 1.560843550321875E+03  1.024898758848411E-04  1.590768441417367E-07 -4.362386014436850E-05
 1.561050257188557E+03  1.098115951219600E-04  7.804981478898299E-07 -4.286923571178436E-05
 1.561256964055240E+03  1.136151079520337E-04 -1.497321794330375E-07 -4.120169010471408E-05
 1.561463670921923E+03  1.151701958455043E-04 -1.448532734038555E-06 -3.887541927192692E-05
 1.561670377788606E+03  1.153537678786065E-04 -1.865050682781089E-06 -3.565426389347259E-05
 1.561877084655288E+03  1.143886963822643E-04 -3.179846361223149E-07 -3.112029951075901E-05
 1.562083791521971E+03  1.121230570261464E-04  3.609465574705428E-06 -2.518608958725771E-05
 1.562290498388654E+03  1.081744555179870E-04  9.571025580412673E-06 -1.785947290521700E-05
 1.562497205255337E+03  1.024145576466809E-04  1.708853013571154E-05 -8.986971769767843E-06
 1.562703912122020E+03  9.493074073847058E-05  2.559696741449846E-05  1.744736636534461E-06
 1.562910618988702E+03  8.557633521358299E-05  3.419372770746554E-05  1.447351877171058E-05
 1.563117325855385E+03  7.407099176432591E-05  4.197185738885612E-05  2.864520900185477E-05
 1.563324032722068E+03  6.062411459816647E-05  4.803771043920824E-05  4.325196235236209E-05
 1.563530739588751E+03  4.577845045346252E-05  5.083114955140022E-05  5.714580772816363E-05
 1.563737446455434E+03  3.035201720191782E-05  4.853196500415047E-05  6.910323435802695E-05
 1.563944153322117E+03  1.545394991889215E-05  4.019431519863836E-05  7.823680333790897E-05
 1.564150860188799E+03  1.893192320495674E-06  2.617266671722795E-05  8.441309198372118E-05
 1.564357567055482E+03 -9.488976641859603E-06  8.190811200348147E-06  8.811891732617150E-05
 1.564564273922165E+03 -1.769543171205312E-05 -1.108278607053759E-05  9.014338240675296E-05
 1.564770980788848E+03 -2.177846646878728E-05 -2.849105678387476E-05  9.101991900686141E-05
 1.564977687655531E+03 -2.097612929805731E-05 -4.124264612614947E-05  9.104056177086303E-05
 1.565184394522213E+03 -1.523707694266185E-05 -4.756232939689964E-05  9.044443861918466E-05
 1.565391101388896E+03 -4.871422401131476E-06 -4.661654744275712E-05  8.938680568549434E-05
 1.565597808255579E+03  9.696274725565224E-06 -3.872406448779397E-05  8.784494376816443E-05
 1.565804515122262E+03  2.739650256948500E-05 -2.541878676470821E-05  8.576664093617320E-05
 1.566011221988945E+03  4.681873979345275E-05 -8.669224059232317E-06  8.318134070051456E-05
 1.566217928855627E+03  6.635291504430291E-05  9.384794000866226E-06  8.038894258598217E-05
 1.566424635722310E+03  8.448101128603197E-05  2.603701205350362E-05  7.823822273051242E-05
 1.566631342588993E+03  9.984288061553465E-05  3.861163257684597E-05  7.773402553696088E-05
 1.566838049455676E+03  1.109009489122167E-04  4.572471629421537E-05  7.928505655348250E-05
 1.567044756322359E+03  1.165056761185806E-04  4.785282106328781E-05  8.234077650856597E-05
 1.567251463189041E+03  1.160176358726561E-04  4.596051372707244E-05  8.638409965948390E-05
 1.567458170055724E+03  1.088737440829574E-04  4.073264234916163E-05  9.147169891696519E-05
 1.567664876922407E+03  9.467550817703757E-05  3.334691407669288E-05  9.790267267631089E-05
 1.567871583789090E+03  7.371005045440221E-05  2.533649898855961E-05  1.057312139851468E-04
 1.568078290655773E+03  4.681402240241939E-05  1.765514539092683E-05  1.143083556144724E-04
 1.568284997522456E+03  1.464044907141526E-05  1.039923342993632E-05  1.223997597781107E-04
 1.568491704389138E+03 -2.177046294963431E-05  3.211572907613203E-06  1.285854548192418E-04
 1.568698411255821E+03 -6.079416229267526E-05 -4.397223198504552E-06  1.317837873065462E-04
 1.568905118122504E+03 -1.011019304661687E-04 -1.255747456235801E-05  1.314223224375757E-04
 1.569111824989187E+03 -1.409878420579602E-04 -2.033520631916641E-05  1.275207650968842E-04
 1.569318531855870E+03 -1.782179550639529E-04 -2.566296553685454E-05  1.205076586344618E-04
 1.569525238722552E+03 -2.108078183320483E-04 -2.612345627994728E-05  1.108053752809576E-04
 1.569731945589235E+03 -2.371979415048686E-04 -2.035454267745873E-05  9.926675447756786E-05
 1.569938652455918E+03 -2.565965593474134E-04 -9.168490513911109E-06  8.685044762442307E-05
 1.570145359322601E+03 -2.694652932809793E-04  4.626130771734349E-06  7.414333315413843E-05
 1.570352066189284E+03 -2.768489362225957E-04  1.774751887978487E-05  6.192654691692528E-05
 1.570558773055966E+03 -2.799630140932208E-04  2.830958099042657E-05  5.090874938055642E-05
 1.570765479922649E+03 -2.802116441263588E-04  3.603795398177123E-05  4.110123416974434E-05
 1.570972186789332E+03 -2.784016365047354E-04  4.110020754466426E-05  3.244636953859265E-05
 1.571178893656015E+03 -2.747626742662448E-04  4.322372287068887E-05  2.567146075496685E-05
 1.571385600522698E+03 -2.694151794309166E-04  4.168473092230895E-05  2.178690058348212E-05
 1.571592307389380E+03 -2.623584354883718E-04  3.604674094120908E-05  2.099976736730930E-05
 1.571799014256063E+03 -2.531659360205663E-04  2.711394871246497E-05  2.251956857563311E-05
 1.572005721122746E+03 -2.414371783140551E-04  1.656540956262997E-05  2.558721198556158E-05
 1.572212427989429E+03 -2.274314890622492E-04  5.825658087543761E-06  2.987757016588433E-05
 1.572419134856112E+03 -2.118360694793736E-04 -4.589045866476571E-06  3.459565439494980E-05
 1.572625841722794E+03 -1.951885963238850E-04 -1.437008650018168E-05  3.839323860110877E-05
 1.572832548589477E+03 -1.781738532747115E-04 -2.254138280055606E-05  4.016803175904693E-05
 1.573039255456160E+03 -1.621199426213790E-04 -2.776515664631996E-05  3.918187262016287E-05
 1.573245962322843E+03 -1.480963034485583E-04 -2.886240578381383E-05  3.501943064606813E-05
 1.573452669189526E+03 -1.362606794907822E-04 -2.521107613306928E-05  2.799037216794087E-05
 1.573659376056208E+03 -1.266783572035010E-04 -1.705331348161865E-05  1.934098682734517E-05
 1.573866082922891E+03 -1.194562858992110E-04 -5.704687282281906E-06  1.044827461603795E-05
 1.574072789789574E+03 -1.143519514243824E-04  6.603588929510185E-06  1.993501961686239E-06
 1.574279496656257E+03 -1.112382948501994E-04  1.743512850554962E-05 -5.667586934265945E-06
 1.574486203522940E+03 -1.100185947622082E-04  2.505775989991577E-05 -1.192089412453690E-05
 1.574692910389623E+03 -1.102886025317815E-04  2.839179079611176E-05 -1.590644871066541E-05
 1.574899617256305E+03 -1.119595890360994E-04  2.668961590818197E-05 -1.720775913760172E-05
 1.575106324122988E+03 -1.155504294877291E-04  2.008349976528878E-05 -1.614844474054009E-05
 1.575313030989671E+03 -1.215612216852041E-04  1.002915329373355E-05 -1.353185333222498E-05
 1.575519737856354E+03 -1.293464861266275E-04 -1.172614763012003E-06 -1.030370013068230E-05
 1.575726444723037E+03 -1.369215765699219E-04 -1.152042169694223E-05 -7.357651395100556E-06
 1.575933151589719E+03 -1.421927383029042E-04 -2.015400133631440E-05 -5.455744332284740E-06
 1.576139858456402E+03 -1.437871509431116E-04 -2.720279327617092E-05 -5.066462117356285E-06
 1.576346565323085E+03 -1.412030990368060E-04 -3.293674200444130E-05 -6.736487628881960E-06
 1.576553272189768E+03 -1.339682998014735E-04 -3.714249329372921E-05 -1.099873178794439E-05
 1.576759979056451E+03 -1.207901724403770E-04 -3.926421895000809E-05 -1.788784432357055E-05
 1.576966685923133E+03 -1.002640817859349E-04 -3.908692311649364E-05 -2.708022962743042E-05
 1.577173392789816E+03 -7.206023365259606E-05 -3.667687498820627E-05 -3.806425949199124E-05
 1.577380099656499E+03 -3.711577400333094E-05 -3.187281116062701E-05 -5.015974200869508E-05
 1.577586806523182E+03  2.654565549306542E-06 -2.448067210480964E-05 -6.271867562190198E-05
 1.577793513389865E+03  4.470369337018776E-05 -1.447608735111183E-05 -7.499660738548297E-05
 1.578000220256547E+03  8.628056924243899E-05 -2.444266322565447E-06 -8.612584728700037E-05
 1.578206927123230E+03  1.245283039041298E-04  1.013614320283240E-05 -9.537585416220101E-05
 1.578413633989913E+03  1.570782674800708E-04  2.154908659540711E-05 -1.023570167911075E-04
 1.578620340856596E+03  1.830478439149297E-04  3.049257465381761E-05 -1.068958259743472E-04
 1.578827047723279E+03  2.029590241996032E-04  3.615894433045552E-05 -1.093388056380429E-04
 1.579033754589962E+03  2.182214159408905E-04  3.808645305453107E-05 -1.108366272719041E-04
 1.579240461456644E+03  2.305652585684534E-04  3.644771151467552E-05 -1.127078446743826E-04
 1.579447168323327E+03  2.414450746952845E-04  3.220819404858855E-05 -1.154568316048855E-04
 1.579653875190010E+03  2.520396938031980E-04  2.635801464812015E-05 -1.188000254229576E-04
 1.579860582056693E+03  2.626293009248340E-04  1.901567347689648E-05 -1.224418104248184E-04
 1.580067288923376E+03  2.726205149354358E-04  9.570850526774421E-06 -1.261204723091817E-04
 1.580273995790058E+03  2.816528761623305E-04 -2.155377454571283E-06 -1.299087703811250E-04
 1.580480702656741E+03  2.898249456043459E-04 -1.524567481625549E-05 -1.342298113146678E-04
 1.580687409523424E+03  2.971650121425043E-04 -2.821510157852147E-05 -1.391279463102135E-04
 1.580894116390107E+03  3.034226104469337E-04 -3.976421003282216E-05 -1.438805187574943E-04
 1.581100823256789E+03  3.086519696260184E-04 -4.899543058434208E-05 -1.471022765306140E-04
 1.581307530123472E+03  3.128803040106376E-04 -5.512017248776591E-05 -1.478631741590221E-04
 1.581514236990155E+03  3.155815762004924E-04 -5.773360330502131E-05 -1.460883085935075E-04
