# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v3.0.3                                                      
#!BT DATE                        29-JUN-2022_10:49:34_+0200                                  
#!BT SYSID                       "B302_HIS_CH3"                                              
#!BT NATOMS                      97                                                          
#!BT NTYPES                      5                                                           
#!BT ATOMSPERTYPE                40,44,6,6,1                                                 
#!BT NELEC                       1.360000E+02,1.360000E+02                                   
#!BT DX                   a0     3.000000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   4.134137E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-03                                                
#!BT BOOSTKVEC                   7.071068E-01,0.000000E+00,7.071068E-01                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry 2.482709E+02,3.177657E+02,7.468487E+02                      
#time                 |           x          |           y          |           z          |
 1.764036400271073E+03  1.086780051807068E-02 -1.365263334480460E-02 -1.147478639620658E-02
 1.764449814004439E+03  1.016852172094218E-02 -1.332074731141120E-02 -1.290275968585775E-02
 1.764863227737805E+03  9.826486522712230E-03 -1.300091275908244E-02 -1.390503807931509E-02
 1.765276641471170E+03  1.047915227729845E-02 -1.301891464578375E-02 -1.435124749423267E-02
 1.765690055204536E+03  1.210051616527608E-02 -1.374679310288229E-02 -1.426884887052893E-02
 1.766103468937901E+03  1.384796759464280E-02 -1.504249234181998E-02 -1.369108396784213E-02
 1.766516882671267E+03  1.495287539131596E-02 -1.634959644002265E-02 -1.298627962682986E-02
 1.766930296404633E+03  1.537552764398242E-02 -1.741995428773180E-02 -1.241341003503749E-02
 1.767343710137998E+03  1.539139679664459E-02 -1.844809241487155E-02 -1.181673785720250E-02
 1.767757123871364E+03  1.540204631209008E-02 -1.915914166568200E-02 -1.071521117455632E-02
 1.768170537604730E+03  1.534448160396096E-02 -1.879776090402174E-02 -8.806491354789614E-03
 1.768583951338095E+03  1.482794871569126E-02 -1.717851411825677E-02 -6.573702356149624E-03
 1.768997365071461E+03  1.358618449398818E-02 -1.480149137199760E-02 -4.597217953460131E-03
 1.769410778804826E+03  1.150684061997254E-02 -1.249888195252424E-02 -3.076576273429055E-03
 1.769824192538192E+03  9.059012611231765E-03 -1.076405688598925E-02 -2.005508010824997E-03
 1.770237606271558E+03  6.954672961711594E-03 -9.803737309482585E-03 -1.282073114566629E-03
 1.770651020004923E+03  5.614867833401149E-03 -9.492792729645316E-03 -7.750196426741240E-04
 1.771064433738289E+03  5.238589103981894E-03 -9.379681833877385E-03 -2.113567620654067E-04
 1.771477847471655E+03  5.710743134414997E-03 -9.166215871402983E-03  4.749458950072949E-04
 1.771891261205020E+03  6.352878965373066E-03 -8.543585361678652E-03  1.152929137901992E-03
 1.772304674938386E+03  6.373149936166556E-03 -7.369984524871143E-03  1.746256057685969E-03
 1.772718088671751E+03  5.459139277377290E-03 -5.597825032907622E-03  2.319123097777265E-03
 1.773131502405117E+03  3.888613884868164E-03 -3.131114048812833E-03  2.850966435858027E-03
 1.773544916138483E+03  2.096749189888669E-03 -2.575539479607869E-04  3.443517232994964E-03
 1.773958329871848E+03  3.601188099651154E-04  1.928626709457149E-03  4.342647720704917E-03
 1.774371743605214E+03 -9.504442873264907E-04  2.877338715279620E-03  5.736264990218842E-03
 1.774785157338579E+03 -1.333820852266854E-03  3.237214357682205E-03  7.400850185831587E-03
 1.775198571071945E+03 -7.106403738532663E-04  3.660906576669731E-03  8.812241210648608E-03
 1.775611984805311E+03  2.150808159058215E-04  4.232917907131650E-03  9.624195484548181E-03
 1.776025398538676E+03  5.907128484068380E-04  4.688327921769542E-03  9.614745478188524E-03
 1.776438812272042E+03  2.077341844142211E-05  5.045525373077453E-03  8.680147817926809E-03
 1.776852226005408E+03 -1.338730534996557E-03  5.447795483746631E-03  7.175561588951496E-03
 1.777265639738773E+03 -3.213872352915814E-03  5.645246860183306E-03  5.777175859520867E-03
 1.777679053472139E+03 -5.421379432647200E-03  5.713239410113147E-03  4.612902144799591E-03
 1.778092467205504E+03 -7.399008836074472E-03  6.258914415582240E-03  3.645075311737855E-03
 1.778505880938870E+03 -8.589954966993218E-03  7.554165305577953E-03  3.236601584603704E-03
 1.778919294672236E+03 -9.004760721751381E-03  9.289065191467216E-03  3.654122317925612E-03
 1.779332708405601E+03 -8.853232358347896E-03  1.091733356895475E-02  4.727940235738970E-03
 1.779746122138967E+03 -8.646413589275426E-03  1.189634140337148E-02  5.914576182590281E-03
 1.780159535872332E+03 -8.638345182021112E-03  1.195421350604420E-02  6.618830026241085E-03
 1.780572949605698E+03 -8.451240112862024E-03  1.149578255558481E-02  6.583665882885725E-03
 1.780986363339064E+03 -7.882216722379098E-03  1.104147950292145E-02  5.980954548249429E-03
 1.781399777072429E+03 -7.205465664753774E-03  1.054509734160547E-02  5.014310524302346E-03
 1.781813190805795E+03 -6.460792648795177E-03  9.666361800782397E-03  3.720597215988164E-03
 1.782226604539160E+03 -5.544446047423435E-03  8.484532666955147E-03  2.237766177927369E-03
 1.782640018272526E+03 -4.811805170277239E-03  7.552271566623858E-03  6.123149017867036E-04
 1.783053432005892E+03 -4.647835004846002E-03  7.286065039465939E-03 -1.403569241688274E-03
 1.783466845739257E+03 -4.939982488366468E-03  7.493161130639692E-03 -3.817356132344685E-03
 1.783880259472623E+03 -5.385545341653142E-03  8.012344632504664E-03 -6.321353744056069E-03
 1.784293673205989E+03 -5.782096167990858E-03  8.840978318517045E-03 -8.354122087666838E-03
 1.784707086939354E+03 -6.118541692472945E-03  9.916092873879734E-03 -9.487917057526829E-03
 1.785120500672720E+03 -6.472388464203505E-03  1.101480085827689E-02 -9.772014907525772E-03
 1.785533914406085E+03 -6.860232325180959E-03  1.170501685209047E-02 -9.614497406118971E-03
 1.785947328139451E+03 -7.480526455793779E-03  1.157036233269082E-02 -9.333033703569527E-03
 1.786360741872817E+03 -8.758514952631913E-03  1.055046963352879E-02 -8.653288238178902E-03
 1.786774155606182E+03 -1.043626571291156E-02  8.897218481763502E-03 -7.356990874654912E-03
 1.787187569339548E+03 -1.160471739947866E-02  6.977413572656133E-03 -5.920992817664228E-03
 1.787600983072914E+03 -1.150864078951486E-02  4.973166585045874E-03 -4.934859042691642E-03
 1.788014396806279E+03 -1.014718023975547E-02  2.928746095108181E-03 -4.610816510989935E-03
 1.788427810539645E+03 -7.969698584787466E-03  9.028404584228156E-04 -4.781273692287868E-03
 1.788841224273010E+03 -5.207255331185934E-03 -9.524300968450916E-04 -5.183426206826880E-03
 1.789254638006376E+03 -2.355987745744414E-03 -2.373319589139555E-03 -5.685670827233480E-03
 1.789668051739741E+03 -6.604460642734011E-05 -3.285055562116668E-03 -6.085009434855237E-03
 1.790081465473107E+03  1.295854231642579E-03 -3.702394875176651E-03 -6.123977630181798E-03
 1.790494879206473E+03  1.750579133187102E-03 -3.607164968173038E-03 -5.804845243460477E-03
 1.790908292939838E+03  1.747189205104860E-03 -2.978258869745787E-03 -4.959966379033176E-03
 1.791321706673204E+03  1.627080337669895E-03 -1.675179933670279E-03 -3.119995496831507E-03
 1.791735120406570E+03  1.437010847638476E-03  3.596653274371420E-04 -2.089895884864745E-04
 1.792148534139935E+03  1.393211564334251E-03  2.805351942129164E-03  3.264821110064986E-03
 1.792561947873301E+03  1.791485147265348E-03  5.273344736110630E-03  6.819117466420721E-03
 1.792975361606666E+03  2.540086923204399E-03  7.445735109115503E-03  9.876354703351353E-03
 1.793388775340032E+03  3.076821734879331E-03  8.873916401171300E-03  1.179223937720053E-02
 1.793802189073398E+03  3.042467189857234E-03  9.449394477940132E-03  1.243868784786173E-02
 1.794215602806763E+03  2.291524975703396E-03  9.251463000168769E-03  1.202263677669180E-02
 1.794629016540129E+03  9.238835387179734E-04  8.432131370682328E-03  1.098419381173699E-02
 1.795042430273495E+03 -9.267963643821986E-04  7.244848953973815E-03  9.873901870832924E-03
 1.795455844006860E+03 -2.884024493425841E-03  5.966823921426112E-03  9.110100945235899E-03
 1.795869257740226E+03 -4.372845084105847E-03  4.954208465392185E-03  8.665684555239750E-03
 1.796282671473591E+03 -5.103584849706522E-03  4.594431296936818E-03  8.325219046355414E-03
 1.796696085206957E+03 -5.198573352714675E-03  4.949629450493376E-03  8.178874588452345E-03
 1.797109498940323E+03 -5.314654810945285E-03  5.650426867305214E-03  8.088755139397108E-03
 1.797522912673688E+03 -5.801378195968709E-03  6.137404147295911E-03  7.858211523512182E-03
 1.797936326407054E+03 -6.272767776295041E-03  6.223281309075901E-03  7.671572861227105E-03
 1.798349740140419E+03 -6.283473896644409E-03  6.134934900558164E-03  7.714020529192567E-03
 1.798763153873785E+03 -6.001507869001443E-03  5.917969740210083E-03  7.885804233069393E-03
 1.799176567607151E+03 -5.889096277684303E-03  5.519919690243569E-03  8.329331089157677E-03
 1.799589981340516E+03 -5.965192279376197E-03  5.212650375710837E-03  8.977242995229062E-03
 1.800003395073882E+03 -5.584008309739374E-03  5.065207972791086E-03  9.583641938434084E-03
 1.800416808807247E+03 -4.763225532968818E-03  4.869990007534852E-03  1.004374749129511E-02
 1.800830222540613E+03 -4.348563585153897E-03  4.585183059191422E-03  1.015461599388345E-02
 1.801243636273979E+03 -4.451738545952821E-03  4.502087598041271E-03  9.585805300503125E-03
 1.801657050007344E+03 -4.580167061078555E-03  4.865747497092343E-03  8.282440139623759E-03
 1.802070463740710E+03 -4.492723971651458E-03  5.370545844584740E-03  6.358494503047041E-03
 1.802483877474076E+03 -4.418725581672334E-03  5.665290611432283E-03  3.836941179997666E-03
 1.802897291207441E+03 -4.389613352543620E-03  5.749883899397901E-03  9.844266005529789E-04
 1.803310704940807E+03 -4.333980404680915E-03  5.600605168524453E-03 -1.964486027986823E-03
 1.803724118674172E+03 -4.433520161825300E-03  5.159798059594323E-03 -4.679452814571050E-03
 1.804137532407538E+03 -4.784813218236650E-03  4.433390468591369E-03 -6.780327306046274E-03
 1.804550946140904E+03 -4.974352586003761E-03  3.247279774768685E-03 -8.139376423969225E-03
 1.804964359874269E+03 -4.434226059629509E-03  1.623404093265890E-03 -8.766710793679522E-03
 1.805377773607635E+03 -3.235000211077477E-03 -7.065844869202920E-05 -9.029952268406305E-03
 1.805791187341001E+03 -1.801236412347862E-03 -1.540292890013006E-03 -9.181117444427400E-03
 1.806204601074366E+03 -1.899506958693564E-04 -2.546316732662035E-03 -9.127468970291375E-03
 1.806618014807732E+03  1.420624508341461E-03 -3.195112512003107E-03 -9.017856364835097E-03
 1.807031428541097E+03  2.878450567180835E-03 -3.796825687061300E-03 -8.549109614250483E-03
 1.807444842274463E+03  4.104695388576829E-03 -4.314608422248511E-03 -7.338424181511982E-03
 1.807858256007828E+03  4.971859230778364E-03 -4.453109380335718E-03 -5.884108746613492E-03
 1.808271669741194E+03  5.829034954615508E-03 -4.203163933425458E-03 -4.779047480610643E-03
 1.808685083474560E+03  6.873748106499988E-03 -4.043421833159755E-03 -4.142956001942366E-03
 1.809098497207925E+03  7.881095166140994E-03 -4.229166105290005E-03 -4.246065260531395E-03
 1.809511910941291E+03  8.848187579332034E-03 -4.524948490200131E-03 -4.935687893180329E-03
 1.809925324674657E+03  9.958031428624281E-03 -5.105346492086937E-03 -5.453705067907322E-03
 1.810338738408022E+03  1.099075830799734E-02 -6.495988763504101E-03 -5.597023726181760E-03
 1.810752152141388E+03  1.161870908239848E-02 -8.864851926205120E-03 -5.613991507857463E-03
 1.811165565874753E+03  1.181149073053689E-02 -1.174537972354983E-02 -5.783232895623769E-03
 1.811578979608119E+03  1.172822215468727E-02 -1.439303369522804E-02 -6.028963665812626E-03
 1.811992393341485E+03  1.155564000541176E-02 -1.625187986491028E-02 -6.039810115680666E-03
 1.812405807074850E+03  1.130363359638409E-02 -1.724922818488039E-02 -6.031492635202085E-03
 1.812819220808216E+03  1.087214437549733E-02 -1.752491096965514E-02 -6.322025025610856E-03
 1.813232634541582E+03  1.028796230832540E-02 -1.723621697999533E-02 -6.903392994104252E-03
 1.813646048274947E+03  1.001470978152952E-02 -1.663100328386236E-02 -7.633074307364041E-03
 1.814059462008313E+03  1.060913923393514E-02 -1.598081960651143E-02 -8.339190348010561E-03
 1.814472875741678E+03  1.207535940204707E-02 -1.537289847277634E-02 -8.883286169520943E-03
 1.814886289475044E+03  1.394514448369932E-02 -1.482471585774192E-02 -9.097423965386042E-03
 1.815299703208409E+03  1.571405088532174E-02 -1.444310349529587E-02 -8.964185777927014E-03
 1.815713116941775E+03  1.686836212923026E-02 -1.437069222140508E-02 -8.748268508384172E-03
 1.816126530675141E+03  1.711193316671711E-02 -1.447383115595358E-02 -8.457746067620064E-03
 1.816539944408506E+03  1.647529430087502E-02 -1.452911230455811E-02 -7.885081565973451E-03
 1.816953358141872E+03  1.493619960024262E-02 -1.456564561090090E-02 -6.986198350773520E-03
 1.817366771875238E+03  1.276182558157757E-02 -1.444834779829307E-02 -5.712014257142073E-03
 1.817780185608603E+03  1.079227881885458E-02 -1.369106608063930E-02 -3.829087053532021E-03
 1.818193599341969E+03  9.809392589886556E-03 -1.212531248927462E-02 -1.234964737022892E-03
 1.818607013075334E+03  9.650714714780406E-03 -1.020291349925628E-02  1.681445739905030E-03
 1.819020426808700E+03  9.780220803492057E-03 -8.489850746798311E-03  4.438125034766927E-03
 1.819433840542066E+03  1.007992925769940E-02 -7.340917237968370E-03  6.580782074024683E-03
 1.819847254275431E+03  1.025353560822850E-02 -6.613344852723912E-03  7.789018040739393E-03
 1.820260668008797E+03  9.817246760349008E-03 -5.890364614970167E-03  8.115970870790079E-03
 1.820674081742163E+03  8.425272190265787E-03 -4.811357830988072E-03  7.886399401854760E-03
 1.821087495475528E+03  5.988831581561271E-03 -2.973108401704394E-03  7.398337980589531E-03
 1.821500909208894E+03  3.044553981339959E-03 -2.700226775118608E-04  6.722169242152631E-03
 1.821914322942259E+03  3.100842285164163E-04  2.612085755572480E-03  5.995671600771857E-03
 1.822327736675625E+03 -1.785301106082215E-03  4.792265674382179E-03  5.354416147838492E-03
 1.822741150408991E+03 -2.986377282724106E-03  5.994153461529095E-03  4.598232365765398E-03
 1.823154564142356E+03 -3.217643279242566E-03  6.329853664112761E-03  3.619595463192127E-03
 1.823567977875722E+03 -2.826828739358689E-03  6.035269426263312E-03  2.775251322759686E-03
 1.823981391609087E+03 -2.494853726915380E-03  5.423845283530682E-03  2.114115282324747E-03
 1.824394805342453E+03 -2.438870106828972E-03  4.753778026440614E-03  1.637951682710082E-03
 1.824808219075819E+03 -2.666804236525877E-03  4.457478582253316E-03  1.488924560590021E-03
 1.825221632809184E+03 -3.294265202129054E-03  4.888965828627079E-03  1.524319611235114E-03
 1.825635046542550E+03 -4.532944499203495E-03  5.934175578204304E-03  1.472694436074562E-03
 1.826048460275915E+03 -6.350119454054948E-03  7.415226770945083E-03  1.210165965176202E-03
 1.826461874009281E+03 -8.354850037761707E-03  8.923479491215858E-03  7.144432070163020E-04
 1.826875287742647E+03 -1.016647818914862E-02  9.807904935996703E-03 -1.488282223363058E-04
 1.827288701476012E+03 -1.114031176661001E-02  1.007812157479293E-02 -1.146428211313832E-03
 1.827702115209378E+03 -1.079235650720989E-02  1.019856063101088E-02 -1.874108051424628E-03
 1.828115528942744E+03 -9.816861560665302E-03  1.023961328144196E-02 -2.365799232507015E-03
 1.828528942676109E+03 -9.079903274084700E-03  1.028094417699776E-02 -2.617702186057613E-03
 1.828942356409475E+03 -8.688246495381691E-03  1.049551015370298E-02 -2.491432308602270E-03
 1.829355770142840E+03 -8.492382940289644E-03  1.081967705516718E-02 -1.987348701049996E-03
 1.829769183876206E+03 -8.476666632532215E-03  1.098555703219972E-02 -1.428333636567913E-03
 1.830182597609572E+03 -8.555813759386410E-03  1.063266188015177E-02 -1.440054384829637E-03
 1.830596011342937E+03 -8.832062161047816E-03  9.528926813743510E-03 -2.324626153722420E-03
 1.831009425076303E+03 -9.583039696650530E-03  7.966750875880280E-03 -3.798390138967989E-03
 1.831422838809669E+03 -1.045477013394702E-02  6.811573551829042E-03 -5.313145757099846E-03
 1.831836252543034E+03 -1.096278178843590E-02  6.755285392330279E-03 -6.385052167843241E-03
 1.832249666276400E+03 -1.075661551661256E-02  7.452633094146677E-03 -6.977274484029294E-03
 1.832663080009765E+03 -9.868336805453737E-03  8.203617330991619E-03 -7.516647027841827E-03
 1.833076493743131E+03 -8.704635304241037E-03  8.856841209649247E-03 -8.168719286686610E-03
 1.833489907476496E+03 -7.554291467982921E-03  9.244608775702545E-03 -8.397662796596705E-03
 1.833903321209862E+03 -6.398642412591471E-03  9.001144243370618E-03 -7.635689711605664E-03
 1.834316734943228E+03 -5.494904426342373E-03  7.999969295838127E-03 -5.854607687410862E-03
 1.834730148676593E+03 -5.331620032620776E-03  6.350333719694845E-03 -3.518564641808553E-03
 1.835143562409959E+03 -5.830884565909855E-03  4.260323336495730E-03 -1.224419480990946E-03
 1.835556976143325E+03 -6.686361495383153E-03  2.146061685152745E-03  4.594936681314721E-04
 1.835970389876690E+03 -7.479332632073010E-03  4.672304319797149E-04  1.333404489514578E-03
 1.836383803610056E+03 -7.850743454326903E-03 -3.801691060516532E-04  1.328333041783480E-03
 1.836797217343421E+03 -7.595177755774785E-03 -5.792525877268417E-05  6.515664964581447E-04
 1.837210631076787E+03 -6.462140411315431E-03  1.220545797252726E-03  2.722605815961288E-04
 1.837624044810153E+03 -4.657383775054313E-03  2.782922964854606E-03  1.115308864086728E-03
 1.838037458543518E+03 -2.632537100765830E-03  3.907006019289838E-03  3.332024265887412E-03
 1.838450872276884E+03 -5.678816308147816E-04  4.210664229503891E-03  6.525528542738357E-03
 1.838864286010250E+03  1.301076165958648E-03  3.953309775283742E-03  1.001521073214917E-02
 1.839277699743615E+03  2.346638306249815E-03  3.756023048367751E-03  1.302717387250141E-02
 1.839691113476981E+03  2.514465193996784E-03  3.998055330271200E-03  1.546956147376477E-02
 1.840104527210346E+03  2.595528875417585E-03  4.512572407406878E-03  1.760821817072156E-02
 1.840517940943712E+03  3.021832001053326E-03  4.923316842450731E-03  1.920154057120271E-02
 1.840931354677078E+03  3.520904417996462E-03  5.180056152369161E-03  1.985484536896820E-02
 1.841344768410443E+03  3.822184088079439E-03  5.504525847754849E-03  1.951580597915381E-02
 1.841758182143809E+03  4.013603333334004E-03  5.782454123220759E-03  1.833352565074620E-02
 1.842171595877174E+03  4.397747782746819E-03  5.593790829266254E-03  1.653350816388865E-02
 1.842585009610540E+03  4.929737131732281E-03  4.619045884396655E-03  1.452146376379915E-02
 1.842998423343906E+03  5.076671120576748E-03  2.797374267402120E-03  1.248648577495715E-02
 1.843411837077271E+03  4.576520132104633E-03  7.285801351599730E-04  1.039898918349991E-02
 1.843825250810637E+03  3.474165165187060E-03 -6.497593326457718E-04  8.450675589187995E-03
 1.844238664544003E+03  1.906333653550973E-03 -7.551953689812763E-04  6.950503488837967E-03
 1.844652078277368E+03 -9.088932779377501E-05 -1.546843081996485E-04  6.099293338365896E-03
 1.845065492010734E+03 -2.586092039081223E-03  3.605473409606930E-04  5.830598832403666E-03
 1.845478905744099E+03 -5.320506894804566E-03  7.681398259933303E-04  5.779165237299821E-03
 1.845892319477465E+03 -7.539912194857834E-03  1.627118958140272E-03  5.658074718439821E-03
 1.846305733210831E+03 -8.500922524405041E-03  3.170993316814474E-03  5.190420259168604E-03
 1.846719146944196E+03 -8.113459793833044E-03  4.739035945306114E-03  4.114327866886924E-03
 1.847132560677562E+03 -6.876682085277253E-03  5.811626010824966E-03  2.415200027712672E-03
 1.847545974410927E+03 -5.246259506606066E-03  6.382553340358754E-03  3.076523271374754E-04
 1.847959388144293E+03 -3.472553022703551E-03  6.784046543430122E-03 -1.441501231965958E-03
 1.848372801877659E+03 -1.667036159432200E-03  7.152129040491673E-03 -2.173994608710927E-03
 1.848786215611024E+03 -1.153283843962072E-04  7.201573713643938E-03 -1.989124039027956E-03
